,Province/State,Country/Region,Lat,Long,Date,Day,Month,Year,Confirmed,Deaths,Recovered
12806,Manitoba,Canada,53.7609,-98.8139,2020-03-10,10,March,2020,0,0,0.0
12807,New Brunswick,Canada,46.5653,-66.4619,2020-03-10,10,March,2020,0,0,0.0
12808,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-10,10,March,2020,0,0,0.0
12809,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-10,10,March,2020,0,0,0.0
12810,Ontario,Canada,51.2538,-85.3232,2020-03-10,10,March,2020,36,0,0.0
12811,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-10,10,March,2020,0,0,0.0
12812,Quebec,Canada,52.9399,-73.5491,2020-03-10,10,March,2020,4,0,0.0
12813,Saskatchewan,Canada,52.9399,-106.4509,2020-03-10,10,March,2020,0,0,0.0
12814,,Central African Republic,6.6111,20.9394,2020-03-10,10,March,2020,0,0,0.0
12815,,Chad,15.4542,18.7322,2020-03-10,10,March,2020,0,0,0.0
12816,,Chile,-35.6751,-71.543,2020-03-10,10,March,2020,13,0,0.0
12817,Anhui,China,31.8257,117.2264,2020-03-10,10,March,2020,990,6,984.0
12818,Beijing,China,40.1824,116.4142,2020-03-10,10,March,2020,429,8,320.0
12819,Chongqing,China,30.0572,107.874,2020-03-10,10,March,2020,576,6,547.0
12820,Fujian,China,26.0789,117.9874,2020-03-10,10,March,2020,296,1,295.0
12821,Gansu,China,37.8099,101.0583,2020-03-10,10,March,2020,125,2,88.0
12822,Guangdong,China,23.3417,113.4244,2020-03-10,10,March,2020,1353,8,1274.0
12823,Guangxi,China,23.8298,108.7881,2020-03-10,10,March,2020,252,2,234.0
12824,Guizhou,China,26.8154,106.8748,2020-03-10,10,March,2020,146,2,129.0
12825,Hainan,China,19.1959,109.7453,2020-03-10,10,March,2020,168,6,159.0
12826,Hebei,China,39.549,116.1306,2020-03-10,10,March,2020,318,6,307.0
12827,Heilongjiang,China,47.861999999999995,127.7615,2020-03-10,10,March,2020,481,13,434.0
12828,Henan,China,33.882,113.61399999999999,2020-03-10,10,March,2020,1272,22,1247.0
12829,Hong Kong,China,22.3,114.2,2020-03-10,10,March,2020,120,3,65.0
12830,Hubei,China,30.9756,112.2707,2020-03-10,10,March,2020,67760,3024,47743.0
12831,Hunan,China,27.6104,111.7088,2020-03-10,10,March,2020,1018,4,990.0
12832,Inner Mongolia,China,44.0935,113.9448,2020-03-10,10,March,2020,75,1,70.0
12833,Jiangsu,China,32.9711,119.455,2020-03-10,10,March,2020,631,0,627.0
12834,Jiangxi,China,27.614,115.7221,2020-03-10,10,March,2020,935,1,927.0
12835,Jilin,China,43.6661,126.1923,2020-03-10,10,March,2020,93,1,91.0
12836,Liaoning,China,41.2956,122.6085,2020-03-10,10,March,2020,125,1,111.0
12837,Macau,China,22.1667,113.55,2020-03-10,10,March,2020,10,0,10.0
12838,Ningxia,China,37.2692,106.1655,2020-03-10,10,March,2020,75,0,71.0
12839,Qinghai,China,35.7452,95.9956,2020-03-10,10,March,2020,18,0,18.0
12840,Shaanxi,China,35.1917,108.8701,2020-03-10,10,March,2020,245,1,227.0
